,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
EX_dpcoa(e)_pos,33.0,5.6440346457884884e-05,-1.2364009079522982,0.00014098888133031164,EX_dpcoa(e)
EX_drib(e)_neg,46.0,0.0003022604012219167,-1.3209678706281995,0.0004860100193338354,EX_drib(e)
EX_drib(e)_pos,43.0,0.000208192691427214,-1.7134810906315359,0.00035661850136988084,EX_drib(e)
EX_dtdp(e)_neg,35.0,7.384400408432293e-05,-1.3228633255778357,0.0001614055575384767,EX_dtdp(e)
EX_dtdp(e)_pos,35.0,7.384400408432293e-05,-1.3228633255778357,0.0001614055575384767,EX_dtdp(e)
EX_dtmp(e)_neg,35.0,7.384400408432293e-05,-1.3228633255778357,0.0001614055575384767,EX_dtmp(e)
EX_dtmp(e)_pos,35.0,7.384400408432293e-05,-1.3228633255778357,0.0001614055575384767,EX_dtmp(e)
EX_dttp(e)_neg,35.0,7.384400408432293e-05,-1.3228633255778357,0.0001614055575384767,EX_dttp(e)
EX_dttp(e)_pos,35.0,7.384400408432293e-05,-1.3228633255778357,0.0001614055575384767,EX_dttp(e)
EX_duri(e)_neg,46.0,0.0003022604012219167,-1.6237997343899466,0.0004860100193338354,EX_duri(e)
EX_duri(e)_pos,25.0,1.852998601250972e-05,-1.7864450704614683,0.00010414844816852561,EX_duri(e)
EX_eaflatoxin(e)_pos,133.0,0.3988668233382736,0.11630463865727876,0.4129714889661895,EX_eaflatoxin(e)
EX_ebastine(e)_neg,78.0,0.009469782324157894,-0.7048723750752327,0.01132237031919733,EX_ebastine(e)
EX_ebastineoh(e)_pos,78.0,0.009469782324157894,-0.7048723750752327,0.01132237031919733,EX_ebastineoh(e)
EX_eicostet(e)_neg,33.0,5.6440346457884884e-05,-1.4320623224418914,0.00014098888133031164,EX_eicostet(e)
EX_eicostet(e)_pos,32.0,4.927166796986004e-05,-1.4808025495625126,0.0001328330406296655,EX_eicostet(e)
EX_elaid(e)_neg,66.0,0.002914255399433271,-1.118566364735279,0.0037439260692719266,EX_elaid(e)
EX_elaid(e)_pos,51.0,0.0005519762454985965,-1.138796057050453,0.000823386366211769,EX_elaid(e)
EX_estradiol(e)_neg,38.0,0.00010971329718310355,-1.2935285471319695,0.00021382204512929932,EX_estradiol(e)
EX_estradiol(e)_pos,32.0,4.927166796986004e-05,-1.7958617175921803,0.0001328330406296655,EX_estradiol(e)
EX_estradiolglc(e)_pos,32.0,4.927166796986004e-05,-1.723076733640851,0.0001328330406296655,EX_estradiolglc(e)
EX_estroneglc(e)_pos,32.0,4.927166796986004e-05,-1.723076733640851,0.0001328330406296655,EX_estroneglc(e)
EX_estrones(e)_neg,31.0,4.297192229158306e-05,-2.1263846312188766,0.0001328330406296655,EX_estrones(e)
EX_estrones(e)_pos,32.0,4.927166796986004e-05,-1.6562601864023505,0.0001328330406296655,EX_estrones(e)
EX_etoh(e)_neg,59.0,0.0013767069406343286,-0.885978884948094,0.0018799067660071795,EX_etoh(e)
EX_fad(e)_neg,93.0,0.03425341131987518,-0.6229189716893183,0.0393836026043131,EX_fad(e)
EX_fad(e)_pos,32.0,4.927166796986004e-05,-1.4937990425581724,0.0001328330406296655,EX_fad(e)
EX_fald(e)_neg,204.0,0.16609707705824384,0.24950137115134133,0.17965310997966408,EX_fald(e)
EX_fald(e)_pos,58.0,0.0012321719359254558,-0.5393613411059128,0.0017066055746206257,EX_fald(e)
EX_fe2(e)_pos,32.0,4.927166796986004e-05,-1.849005824938864,0.0001328330406296655,EX_fe2(e)
EX_fe3(e)_neg,126.0,0.28619909987545633,0.32796648855210403,0.3002705556193329,EX_fe3(e)
EX_fe3(e)_pos,32.0,4.927166796986004e-05,-1.849005824938864,0.0001328330406296655,EX_fe3(e)
EX_fmn(e)_neg,32.0,4.927166796986004e-05,-1.4937990425581724,0.0001328330406296655,EX_fmn(e)
EX_fmn(e)_pos,32.0,4.927166796986004e-05,-1.4930073152179995,0.0001328330406296655,EX_fmn(e)
EX_fol(e)_neg,154.0,0.8605053519450498,0.02054366882765043,0.870181717348448,EX_fol(e)
EX_for(e)_neg,3.0,6.283575377477422e-07,-2.1992972792204766,9.198862093307063e-06,EX_for(e)
EX_for(e)_pos,36.0,8.434297185988848e-05,-1.739434783273784,0.00017639169696279002,EX_for(e)
EX_fru(e)_neg,36.0,8.434297185988848e-05,-1.6466499240062484,0.00017639169696279002,EX_fru(e)
EX_fru(e)_pos,6.0,1.0249638777286962e-06,-2.1011989167960783,1.183880295468283e-05,EX_fru(e)
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos,34.0,6.458954806893046e-05,-1.729968883960956,0.00015003365501620565,EX_fuc13galacglcgal14acglcgalgluside_hs(e)
EX_fuc14galacglcgalgluside_hs(e)_pos,34.0,6.458954806893046e-05,-1.729968883960956,0.00015003365501620565,EX_fuc14galacglcgalgluside_hs(e)
EX_fuc_L(e)_pos,34.0,6.458954806893046e-05,-1.8860209126028933,0.00015003365501620565,EX_fuc_L(e)
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_fucacgalfucgalacglcgalgluside_hs(e)
EX_fucacngal14acglcgalgluside_hs(e)_pos,34.0,6.458954806893046e-05,-1.729968883960956,0.00015003365501620565,EX_fucacngal14acglcgalgluside_hs(e)
EX_fucacngalacglcgalgluside_hs(e)_pos,34.0,6.458954806893046e-05,-1.729968883960956,0.00015003365501620565,EX_fucacngalacglcgalgluside_hs(e)
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_fucfuc12gal14acglcgalgluside_hs(e)
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)
EX_fucfucgalacglcgalgluside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_fucfucgalacglcgalgluside_hs(e)
EX_fucgal14acglcgalgluside_hs(e)_pos,34.0,6.458954806893046e-05,-1.729968883960956,0.00015003365501620565,EX_fucgal14acglcgalgluside_hs(e)
EX_fucgalfucgalacglcgalgluside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_fucgalfucgalacglcgalgluside_hs(e)
EX_fucgalgbside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_fucgalgbside_hs(e)
EX_g1p(e)_pos,93.0,0.03425341131987518,-0.6229189716893183,0.0393836026043131,EX_g1p(e)
EX_gal(e)_neg,74.0,0.006489704591886318,-1.1058469271465619,0.007955733282555867,EX_gal(e)
EX_galacglcgalgbside_hs(e)_pos,34.0,6.458954806893046e-05,-1.729968883960956,0.00015003365501620565,EX_galacglcgalgbside_hs(e)
EX_galfuc12gal14acglcgalgluside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_galfuc12gal14acglcgalgluside_hs(e)
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_galfucgalacglcgal14acglcgalgluside_hs(e)
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)
EX_galgalgalthcrm_hs(e)_pos,37.0,9.62417449791194e-05,-1.975015659126551,0.00019511812709937411,EX_galgalgalthcrm_hs(e)
EX_gam(e)_neg,31.0,4.297192229158306e-05,-1.7149904175689705,0.0001328330406296655,EX_gam(e)
EX_gbside_hs(e)_pos,34.0,6.458954806893046e-05,-1.729968883960956,0.00015003365501620565,EX_gbside_hs(e)
EX_gchola(e)_pos,34.0,6.458954806893046e-05,-0.6907164546984053,0.00015003365501620565,EX_gchola(e)
EX_gd1b2_hs(e)_pos,37.0,9.62417449791194e-05,-1.8688577371565434,0.00019511812709937411,EX_gd1b2_hs(e)
EX_gd1c_hs(e)_pos,37.0,9.62417449791194e-05,-1.8688577371565434,0.00019511812709937411,EX_gd1c_hs(e)
EX_gdp(e)_neg,44.0,0.00023596856438047963,-1.7749380276115756,0.0003955851165845857,EX_gdp(e)
EX_gdp(e)_pos,44.0,0.00023596856438047963,-1.7749380276115756,0.0003955851165845857,EX_gdp(e)
EX_glc(e)_neg,176.0,0.21395452647943458,0.42904501762235236,0.22769970315943208,EX_glc(e)
EX_glc(e)_pos,58.0,0.0012321719359254558,-1.3646398022004065,0.0017066055746206257,EX_glc(e)
EX_glgchlo(e)_pos,34.0,6.458954806893046e-05,-0.6907164546984053,0.00015003365501620565,EX_glgchlo(e)
EX_gln_L(e)_neg,75.0,0.007142655849520817,-0.9827045337538681,0.008688506004392955,EX_gln_L(e)
EX_gln_L(e)_pos,50.0,0.0004902788163771723,-1.083642380563989,0.0007445850781892157,EX_gln_L(e)
EX_gltcho(e)_pos,34.0,6.458954806893046e-05,-1.1431585692263844,0.00015003365501620565,EX_gltcho(e)
EX_glu_L(e)_neg,116.0,0.16609707705824384,-0.5174678640286362,0.17965310997966408,EX_glu_L(e)
EX_glu_L(e)_pos,48.0,0.00038569446679275734,-1.3734898060746925,0.0006024681559455106,EX_glu_L(e)
EX_gluala(e)_neg,127.0,0.3008271959412008,-0.3828114782186615,0.315355070516213,EX_gluala(e)
EX_gluala(e)_pos,47.0,0.0003416019137614296,-1.5839165742388066,0.0005402974992784421,EX_gluala(e)
EX_gly(e)_neg,60.0,0.0015367385304895134,-1.168821104555675,0.0020826198168851424,EX_gly(e)
EX_glyb(e)_neg,50.0,0.0004902788163771723,-1.0657251004654513,0.0007445850781892157,EX_glyb(e)
EX_glyb(e)_pos,33.0,5.6440346457884884e-05,-1.4900055248468238,0.00014098888133031164,EX_glyb(e)
EX_glyc(e)_neg,74.0,0.006489704591886318,-1.1058469271465619,0.007955733282555867,EX_glyc(e)
EX_glyc_S(e)_pos,100.0,0.05819505076111755,-0.565167985867989,0.06512672791844178,EX_glyc_S(e)
EX_glygly(e)_neg,43.0,0.000208192691427214,-1.198598718150201,0.00035661850136988084,EX_glygly(e)
EX_glygn2(e)_neg,71.0,0.00484048664005373,-0.3559014409478419,0.0060338343364630155,EX_glygn2(e)
EX_glygn4(e)_neg,78.0,0.005549131851113269,-0.24523474897715009,0.00688311034537104,EX_glygn4(e)
EX_glygn4(e)_pos,71.0,0.00484048664005373,-0.3559014409478419,0.0060338343364630155,EX_glygn4(e)
EX_glygn5(e)_neg,80.0,0.011375720999960516,-0.003751813409847226,0.013511351640519143,EX_glygn5(e)
EX_glygn5(e)_pos,71.0,0.00484048664005373,-0.3559014409478419,0.0060338343364630155,EX_glygn5(e)
EX_glyleu(e)_neg,69.0,0.003962480273498222,-0.8382201421144277,0.004993756420755017,EX_glyleu(e)
EX_glyphe(e)_neg,70.0,0.004381587905306257,-0.8406093200431187,0.005478072664131656,EX_glyphe(e)
EX_glypro(e)_neg,96.0,0.04322093203214055,-0.6407826067254219,0.049111149303668736,EX_glypro(e)
EX_glysar(e)_neg,32.0,4.927166796986004e-05,-1.3758878899077078,0.0001328330406296655,EX_glysar(e)
EX_gmp(e)_neg,16.0,4.913985671500474e-06,-2.300386658129663,3.6179578715901156e-05,EX_gmp(e)
EX_gmp(e)_pos,44.0,0.00023596856438047963,-1.7749380276115756,0.0003955851165845857,EX_gmp(e)
EX_gp1c_hs(e)_pos,37.0,9.62417449791194e-05,-1.8688577371565434,0.00019511812709937411,EX_gp1c_hs(e)
EX_gp1calpha_hs(e)_pos,37.0,9.62417449791194e-05,-1.8688577371565434,0.00019511812709937411,EX_gp1calpha_hs(e)
EX_gq1b_hs(e)_pos,37.0,9.62417449791194e-05,-1.8688577371565434,0.00019511812709937411,EX_gq1b_hs(e)
EX_gq1balpha_hs(e)_pos,37.0,9.62417449791194e-05,-1.8688577371565434,0.00019511812709937411,EX_gq1balpha_hs(e)
EX_gsn(e)_neg,39.0,0.00012495006911461987,-1.8357570870402726,0.0002362044099328925,EX_gsn(e)
EX_gt1a_hs(e)_pos,37.0,9.62417449791194e-05,-1.8688577371565434,0.00019511812709937411,EX_gt1a_hs(e)
EX_gthox(e)_pos,38.0,0.00010971329718310355,-1.6289365929301625,0.00021382204512929932,EX_gthox(e)
EX_gthrd(e)_neg,41.0,0.00016159816419197644,-1.2170685779230423,0.000291478637131373,EX_gthrd(e)
EX_gthrd(e)_pos,48.0,0.00038569446679275734,-1.1847026375459233,0.0006024681559455106,EX_gthrd(e)
EX_gtp(e)_neg,44.0,0.00023596856438047963,-1.7749380276115756,0.0003955851165845857,EX_gtp(e)
EX_gua(e)_neg,16.0,4.913985671500474e-06,-2.213808689857704,3.6179578715901156e-05,EX_gua(e)
EX_gua(e)_pos,35.0,7.384400408432293e-05,-1.8772536152187433,0.0001614055575384767,EX_gua(e)
EX_gumgchol(e)_pos,34.0,6.458954806893046e-05,-0.6907164546984053,0.00015003365501620565,EX_gumgchol(e)
EX_gumtchol(e)_pos,34.0,6.458954806893046e-05,-1.1431585692263844,0.00015003365501620565,EX_gumtchol(e)
EX_h(e)_neg,61.0,0.00171374872223273,-1.179020003068834,0.002300223498178046,EX_h(e)
EX_h(e)_pos,32.0,4.927166796986004e-05,-0.9980518211130446,0.0001328330406296655,EX_h(e)
