,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
r1564_pos,8.0,3.917073187670034e-05,-2.1210332628412374,0.00015697130099301022,r1564
r1565_neg,25.0,0.0008647033653458835,-1.6297896250007455,0.001741135136386964,r1565
r1565_pos,8.0,3.917073187670034e-05,-2.07433014600271,0.00015697130099301022,r1565
r1566_neg,22.0,0.0005223025411715536,-1.6881466560462008,0.0011193176505684345,r1566
r1566_pos,8.0,3.917073187670034e-05,-2.054567389082491,0.00015697130099301022,r1566
r1567_neg,5.0,2.1361748059114528e-05,-2.340790882004993,0.00010467737308487329,r1567
r1567_pos,5.0,2.1361748059114528e-05,-2.3163466253872307,0.00010467737308487329,r1567
r1568_neg,22.0,0.0005223025411715536,-1.6865261882348752,0.0011193176505684345,r1568
r1568_pos,8.0,3.917073187670034e-05,-2.07433014600271,0.00015697130099301022,r1568
r1569_neg,19.0,0.00030988550754250263,-1.7294424838923175,0.0007200896959329872,r1569
r1569_pos,19.0,0.00030988550754250263,-1.7314512654333851,0.0007200896959329872,r1569
r1570_neg,22.0,0.0005223025411715536,-1.6875111113542445,0.0011193176505684345,r1570
r1570_pos,8.0,3.917073187670034e-05,-2.1087772462952956,0.00015697130099301022,r1570
r1571_neg,22.0,0.0005223025411715536,-1.6865261882348752,0.0011193176505684345,r1571
r1571_pos,8.0,3.917073187670034e-05,-2.07433014600271,0.00015697130099301022,r1571
r1573_neg,13.0,0.00010335443679223984,-2.0191385080318005,0.00030112006294688256,r1573
r1573_pos,8.0,3.917073187670034e-05,-2.076851993994539,0.00015697130099301022,r1573
r1574_neg,22.0,0.0005223025411715536,-1.6905964420684851,0.0011193176505684345,r1574
r1574_pos,19.0,0.00030988550754250263,-1.7792293245792103,0.0007200896959329872,r1574
r1575_neg,19.0,0.00030988550754250263,-1.7195191351339267,0.0007200896959329872,r1575
r1575_pos,8.0,3.917073187670034e-05,-2.0468425651728097,0.00015697130099301022,r1575
r1576_neg,22.0,0.0005223025411715536,-1.6905964420684851,0.0011193176505684345,r1576
r1576_pos,16.0,0.00018058361507983846,-1.8698846772092101,0.00045403085977733056,r1576
r1578_neg,14.0,0.00012473352843465045,-1.9421002621458507,0.0003456764564001429,r1578
r1578_pos,8.0,3.917073187670034e-05,-2.076851993994539,0.00015697130099301022,r1578
r1579_neg,22.0,0.0005223025411715536,-1.6830950606033024,0.0011193176505684345,r1579
r1579_pos,11.0,7.053487010253718e-05,-1.960129948899793,0.00023129205397076952,r1579
r1580_neg,5.0,2.1361748059114528e-05,-2.327540097377738,0.00010467737308487329,r1580
r1580_pos,5.0,2.1361748059114528e-05,-2.3163466253872307,0.00010467737308487329,r1580
r1581_neg,13.0,0.00010335443679223984,-2.0191385080318005,0.00030112006294688256,r1581
r1581_pos,8.0,3.917073187670034e-05,-2.076851993994539,0.00015697130099301022,r1581
r1583_neg,13.0,0.00010335443679223984,-2.0508866388863174,0.00030112006294688256,r1583
r1583_pos,8.0,3.917073187670034e-05,-2.1108971342697815,0.00015697130099301022,r1583
r1584_neg,13.0,0.00010335443679223984,-2.0191385080318005,0.00030112006294688256,r1584
r1584_pos,8.0,3.917073187670034e-05,-2.076851993994539,0.00015697130099301022,r1584
r1585_neg,12.0,8.546788222763506e-05,-2.004142189760441,0.0002589407266748202,r1585
r1585_pos,8.0,3.917073187670034e-05,-2.0768672564420974,0.00015697130099301022,r1585
r1586_neg,22.0,0.0005223025411715536,-1.6881466560462008,0.0011193176505684345,r1586
r1586_pos,16.0,0.00018058361507983846,-1.852444671055027,0.00045403085977733056,r1586
r1587_neg,12.0,8.546788222763506e-05,-1.909968642001261,0.0002589407266748202,r1587
r1587_pos,8.0,3.917073187670034e-05,-2.04685758808249,0.00015697130099301022,r1587
r1588_neg,22.0,0.0005223025411715536,-1.6881466560462008,0.0011193176505684345,r1588
r1588_pos,12.0,8.546788222763506e-05,-1.954855665610464,0.0002589407266748202,r1588
r1589_neg,19.0,0.00030988550754250263,-1.7164883684084877,0.0007200896959329872,r1589
r1589_pos,8.0,3.917073187670034e-05,-2.1210332628412374,0.00015697130099301022,r1589
r1590_neg,12.0,8.546788222763506e-05,-2.0076988309206087,0.0002589407266748202,r1590
r1590_pos,8.0,3.917073187670034e-05,-2.0768672564420974,0.00015697130099301022,r1590
r1591_neg,22.0,0.0005223025411715536,-1.6875753268580818,0.0011193176505684345,r1591
r1591_pos,8.0,3.917073187670034e-05,-2.0545939402640085,0.00015697130099301022,r1591
r1592_neg,5.0,2.1361748059114528e-05,-2.3163758397126286,0.00010467737308487329,r1592
r1592_pos,5.0,2.1361748059114528e-05,-2.3163758397126286,0.00010467737308487329,r1592
r1593_neg,12.0,8.546788222763506e-05,-2.004142189760441,0.0002589407266748202,r1593
r1593_pos,8.0,3.917073187670034e-05,-2.0768672564420974,0.00015697130099301022,r1593
r1594_neg,19.0,0.00030988550754250263,-1.7294424838923175,0.0007200896959329872,r1594
r1594_pos,19.0,0.00030988550754250263,-1.7314512654333851,0.0007200896959329872,r1594
r1595_neg,11.0,7.053487010253718e-05,-2.053799506549276,0.00023129205397076952,r1595
r1595_pos,8.0,3.917073187670034e-05,-2.1109126681727672,0.00015697130099301022,r1595
r1596_neg,12.0,8.546788222763506e-05,-2.004142189760441,0.0002589407266748202,r1596
r1596_pos,8.0,3.917073187670034e-05,-2.0768672564420974,0.00015697130099301022,r1596
r1597_neg,22.0,0.0005223025411715536,-1.7036105988943546,0.0011193176505684345,r1597
r1597_pos,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1597
r1598_neg,19.0,0.00030988550754250263,-1.7283465198874495,0.0007200896959329872,r1598
r1598_pos,15.0,0.00015023322950336317,-1.891540742015641,0.0004035047101628159,r1598
r1599_neg,22.0,0.0005223025411715536,-1.7036105988943546,0.0011193176505684345,r1599
r1599_pos,22.0,0.0005223025411715536,-1.70099447065635,0.0011193176505684345,r1599
r1600_neg,18.0,0.0002593552766640716,-1.8444157978982345,0.0006196447209838023,r1600
r1600_pos,20.0,0.00036952219864219997,-1.8038173660326717,0.0008317432810237251,r1600
r1602_neg,22.0,0.0005223025411715536,-1.6851248397192615,0.0011193176505684345,r1602
r1602_pos,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1602
r1603_neg,8.0,3.917073187670034e-05,-2.076851993994539,0.00015697130099301022,r1603
r1603_pos,12.0,8.546788222763506e-05,-2.004812912614589,0.0002589407266748202,r1603
r1604_neg,13.0,0.00010335443679223984,-1.9581815661634878,0.00030112006294688256,r1604
r1604_pos,13.0,0.00010335443679223984,-1.955283935258207,0.00030112006294688256,r1604
r1605_neg,12.0,8.546788222763506e-05,-2.013180150103789,0.0002589407266748202,r1605
r1605_pos,12.0,8.546788222763506e-05,-2.004812912614589,0.0002589407266748202,r1605
r1606_neg,12.0,8.546788222763506e-05,-2.0076988309206087,0.0002589407266748202,r1606
r1606_pos,12.0,8.546788222763506e-05,-1.981414647414229,0.0002589407266748202,r1606
r1607_neg,13.0,0.00010335443679223984,-1.9581815661634878,0.00030112006294688256,r1607
r1607_pos,13.0,0.00010335443679223984,-1.955283935258207,0.00030112006294688256,r1607
r1608_neg,22.0,0.0005223025411715536,-1.6890077509174894,0.0011193176505684345,r1608
r1608_pos,22.0,0.0005223025411715536,-1.7044832658775957,0.0011193176505684345,r1608
r1609_neg,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1609
r1609_pos,22.0,0.0005223025411715536,-1.7044832658775957,0.0011193176505684345,r1609
r1610_neg,22.0,0.0005223025411715536,-1.6935129560162925,0.0011193176505684345,r1610
r1610_pos,21.0,0.00043975808677961485,-1.756794007783315,0.0009773731959321008,r1610
r1611_neg,22.0,0.0005223025411715536,-1.7036105988943546,0.0011193176505684345,r1611
r1611_pos,22.0,0.0005223025411715536,-1.7044832658775957,0.0011193176505684345,r1611
r1612_neg,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1612
r1612_pos,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1612
r1613_neg,12.0,8.546788222763506e-05,-2.0408406480563372,0.0002589407266748202,r1613
r1613_pos,22.0,0.0005223025411715536,-1.7044832658775957,0.0011193176505684345,r1613
r1614_neg,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1614
r1614_pos,22.0,0.0005223025411715536,-1.7036105988943546,0.0011193176505684345,r1614
r1615_neg,22.0,0.0005223025411715536,-1.6881466560462008,0.0011193176505684345,r1615
r1615_pos,22.0,0.0005223025411715536,-1.689008483612794,0.0011193176505684345,r1615
r1616_neg,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1616
r1616_pos,11.0,7.053487010253718e-05,-1.9579655424063664,0.00023129205397076952,r1616
r1617_neg,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1617
r1617_pos,22.0,0.0005223025411715536,-1.7036105988943546,0.0011193176505684345,r1617
r1618_neg,22.0,0.0005223025411715536,-1.7044832658775957,0.0011193176505684345,r1618
r1618_pos,20.0,0.00036952219864219997,-1.7039852897968937,0.0008317432810237251,r1618
r1619_neg,18.0,0.0002593552766640716,-1.8271377795376222,0.0006196447209838023,r1619
r1619_pos,20.0,0.00036952219864219997,-1.7039852897968937,0.0008317432810237251,r1619
r1620_neg,20.0,0.00036952219864219997,-1.7039852897968937,0.0008317432810237251,r1620
r1620_pos,20.0,0.00036952219864219997,-1.7039852897968937,0.0008317432810237251,r1620
r1621_neg,22.0,0.0005223025411715536,-1.6852670596472636,0.0011193176505684345,r1621
r1621_pos,22.0,0.0005223025411715536,-1.688744860430185,0.0011193176505684345,r1621
r1622_neg,8.0,3.917073187670034e-05,-2.0468425651728097,0.00015697130099301022,r1622
r1622_pos,20.0,0.00036952219864219997,-1.7039852897968937,0.0008317432810237251,r1622
r1623_neg,15.0,0.00015023322950336317,-1.9092468384996615,0.0004035047101628159,r1623
r1623_pos,20.0,0.00036952219864219997,-1.7039852897968937,0.0008317432810237251,r1623
r1624_neg,13.0,0.00010335443679223984,-1.9608796329194083,0.00030112006294688256,r1624
r1624_pos,20.0,0.00036952219864219997,-1.7039852897968937,0.0008317432810237251,r1624
r1625_neg,13.0,0.00010335443679223984,-1.9583245646114198,0.00030112006294688256,r1625
r1625_pos,13.0,0.00010335443679223984,-1.9698574274663516,0.00030112006294688256,r1625
r1626_neg,15.0,0.00015023322950336317,-1.9092468384996615,0.0004035047101628159,r1626
r1626_pos,20.0,0.00036952219864219997,-1.7039852897968937,0.0008317432810237251,r1626
r1627_neg,23.0,0.0006191080355573777,-1.6575029023042116,0.001311288485168869,r1627
r1627_pos,21.0,0.00043975808677961485,-1.756794007783315,0.0009773731959321008,r1627
r1628_neg,19.0,0.00030988550754250263,-1.7268671669529756,0.0007200896959329872,r1628
r1628_pos,22.0,0.0005223025411715536,-1.7044832658775957,0.0011193176505684345,r1628
r1629_neg,22.0,0.0005223025411715536,-1.7044832658775957,0.0011193176505684345,r1629
r1629_pos,11.0,7.053487010253718e-05,-1.9152045413099499,0.00023129205397076952,r1629
r1630_neg,12.0,8.546788222763506e-05,-1.9548446577475596,0.0002589407266748202,r1630
r1630_pos,22.0,0.0005223025411715536,-1.7044832658775957,0.0011193176505684345,r1630
r1631_neg,22.0,0.0005223025411715536,-1.70099447065635,0.0011193176505684345,r1631
r1631_pos,22.0,0.0005223025411715536,-1.7036105988943546,0.0011193176505684345,r1631
r1632_neg,23.0,0.0006191080355573777,-1.644752962589897,0.001311288485168869,r1632
r1632_pos,22.0,0.0005223025411715536,-1.689008483612794,0.0011193176505684345,r1632
r1633_neg,22.0,0.0005223025411715536,-1.7027715610160774,0.0011193176505684345,r1633
r1633_pos,11.0,7.053487010253718e-05,-1.9579655424063664,0.00023129205397076952,r1633
r1634_neg,22.0,0.0005223025411715536,-1.70099447065635,0.0011193176505684345,r1634
