meta_rxn_id,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval
157,181.0,0.00015023322950336317,2.2640550856328168,0.00021114226734726064
158,176.0,0.00036952219864219997,2.0821114764975577,0.0005065030666295998
159,195.0,9.252160889820901e-06,2.4757822007487933,1.5466744738312012e-05
160,171.0,0.0008647033653458835,1.8197481849629769,0.0011399697167930026
161,194.0,1.1439596363811544e-05,1.7955926663489776,1.87798024873143e-05
162,196.0,7.4678435688707155e-06,2.281332776108189,1.2606044633104588e-05
163,196.0,7.4678435688707155e-06,3.839976362727972,1.2606044633104588e-05
164,196.0,7.4678435688707155e-06,1.5351965086492265,1.2606044633104588e-05
165,196.0,7.4678435688707155e-06,3.321775885254004,1.2606044633104588e-05
166,196.0,7.4678435688707155e-06,3.129832186627793,1.2606044633104588e-05
167,196.0,7.0487990041463245e-06,4.541873354932442,1.2606044633104588e-05
168,196.0,7.4678435688707155e-06,5.820177072530404,1.2606044633104588e-05
169,196.0,7.4678435688707155e-06,7.1340061922428175,1.2606044633104588e-05
170,196.0,7.4678435688707155e-06,8.050185623003546,1.2606044633104588e-05
171,196.0,7.4678435688707155e-06,10.886831149320596,1.2606044633104588e-05
172,196.0,7.4678435688707155e-06,5.425184433350969,1.2606044633104588e-05
173,196.0,7.4678435688707155e-06,4.313012791150689,1.2606044633104588e-05
174,196.0,7.4678435688707155e-06,4.595883535807083,1.2606044633104588e-05
175,196.0,7.4678435688707155e-06,5.058768501477139,1.2606044633104588e-05
176,196.0,7.4678435688707155e-06,3.5337647934203993,1.2606044633104588e-05
177,196.0,7.4678435688707155e-06,3.9043043359219634,1.2606044633104588e-05
178,196.0,7.4678435688707155e-06,3.550005058890938,1.2606044633104588e-05
179,184.0,8.546788222763506e-05,2.8447811432995227,0.00012233329133596061
180,196.0,7.4678435688707155e-06,4.55761203421319,1.2606044633104588e-05
181,196.0,7.4678435688707155e-06,4.408526867303457,1.2606044633104588e-05
182,196.0,7.4678435688707155e-06,4.07403298258443,1.2606044633104588e-05
183,196.0,7.4678435688707155e-06,4.209272252359132,1.2606044633104588e-05
184,196.0,7.4678435688707155e-06,3.1591002577704024,1.2606044633104588e-05
185,196.0,7.4678435688707155e-06,3.417206240207047,1.2606044633104588e-05
186,196.0,7.4678435688707155e-06,4.630163425640857,1.2606044633104588e-05
187,196.0,7.4678435688707155e-06,4.945178538893744,1.2606044633104588e-05
188,196.0,7.4678435688707155e-06,5.3853522160052645,1.2606044633104588e-05
189,196.0,7.4678435688707155e-06,6.147583205917672,1.2606044633104588e-05
190,196.0,7.4678435688707155e-06,2.5646282902600235,1.2606044633104588e-05
191,196.0,7.4678435688707155e-06,4.651291476738381,1.2606044633104588e-05
192,196.0,7.4678435688707155e-06,2.9413439622070854,1.2606044633104588e-05
193,196.0,7.4678435688707155e-06,3.34944456349806,1.2606044633104588e-05
194,190.0,2.6199245185137612e-05,3.097391609642262,3.950235706069778e-05
195,192.0,1.7382285453626134e-05,3.7509588160520697,2.6595753014267374e-05
196,196.0,7.4678435688707155e-06,5.033773791169323,1.2606044633104588e-05
197,196.0,7.4678435688707155e-06,5.458701952192161,1.2606044633104588e-05
198,196.0,7.4678435688707155e-06,3.8370026227966556,1.2606044633104588e-05
199,196.0,7.4678435688707155e-06,3.63123686828869,1.2606044633104588e-05
200,192.0,1.7382285453626134e-05,3.1152577054556247,2.6595753014267374e-05
201,196.0,7.4678435688707155e-06,3.7994111297674187,1.2606044633104588e-05
202,196.0,7.4678435688707155e-06,3.891938721131144,1.2606044633104588e-05
203,196.0,7.4678435688707155e-06,5.590796172066531,1.2606044633104588e-05
204,196.0,7.4678435688707155e-06,3.425306353157079,1.2606044633104588e-05
205,190.0,2.5539617596364953e-05,2.014604219910521,3.884723420877059e-05
206,196.0,7.4678435688707155e-06,4.060540380706937,1.2606044633104588e-05
207,192.0,1.7382285453626134e-05,3.154119455342473,2.6595753014267374e-05
208,196.0,7.4678435688707155e-06,3.670220021639397,1.2606044633104588e-05
209,192.0,1.7382285453626134e-05,3.5232381285439542,2.6595753014267374e-05
210,193.0,1.4115569156153118e-05,3.3753534689177895,2.2906456530309084e-05
211,196.0,7.4678435688707155e-06,3.812810124296888,1.2606044633104588e-05
212,196.0,7.4678435688707155e-06,2.987862140256386,1.2606044633104588e-05
213,196.0,7.4678435688707155e-06,3.6269620101378606,1.2606044633104588e-05
214,196.0,7.4678435688707155e-06,3.9120499406418414,1.2606044633104588e-05
215,196.0,7.4678435688707155e-06,3.3793911141084467,1.2606044633104588e-05
216,196.0,7.4678435688707155e-06,4.6138355935044775,1.2606044633104588e-05
217,196.0,7.4678435688707155e-06,6.34567069233468,1.2606044633104588e-05
218,196.0,7.4678435688707155e-06,6.462001912313205,1.2606044633104588e-05
219,196.0,7.4678435688707155e-06,3.1555281811036466,1.2606044633104588e-05
220,196.0,7.4678435688707155e-06,5.226808139203186,1.2606044633104588e-05
221,196.0,7.4678435688707155e-06,5.650322229394111,1.2606044633104588e-05
222,196.0,7.4678435688707155e-06,3.607542492837836,1.2606044633104588e-05
223,196.0,7.4678435688707155e-06,6.520073279798136,1.2606044633104588e-05
224,196.0,7.4678435688707155e-06,4.874296723068566,1.2606044633104588e-05
225,196.0,7.4678435688707155e-06,4.878885537322799,1.2606044633104588e-05
226,196.0,7.4678435688707155e-06,8.94620339290649,1.2606044633104588e-05
227,196.0,7.4678435688707155e-06,5.332474887086146,1.2606044633104588e-05
228,196.0,7.4678435688707155e-06,3.7379993843339165,1.2606044633104588e-05
229,196.0,7.4678435688707155e-06,5.024875659846269,1.2606044633104588e-05
230,196.0,7.4678435688707155e-06,7.21156958536274,1.2606044633104588e-05
231,196.0,7.4678435688707155e-06,5.4313681803298,1.2606044633104588e-05
232,188.0,3.917073187670034e-05,1.156362758137694,5.7715509112443676e-05
233,184.0,8.546788222763506e-05,1.0415807007309936,0.00012233329133596061
234,196.0,7.4678435688707155e-06,2.734963063813968,1.2606044633104588e-05
235,196.0,7.4678435688707155e-06,4.20025363773141,1.2606044633104588e-05
236,196.0,7.4678435688707155e-06,5.058375013164359,1.2606044633104588e-05
237,196.0,7.4678435688707155e-06,3.123920768496087,1.2606044633104588e-05
238,196.0,7.4678435688707155e-06,3.168788979464361,1.2606044633104588e-05
239,196.0,7.4678435688707155e-06,2.972402910843059,1.2606044633104588e-05
240,196.0,7.4678435688707155e-06,3.418478262800634,1.2606044633104588e-05
241,192.0,1.7382285453626134e-05,2.380592379152743,2.6595753014267374e-05
242,196.0,7.4678435688707155e-06,3.569021487521191,1.2606044633104588e-05
243,196.0,7.4678435688707155e-06,1.775224846931609,1.2606044633104588e-05
244,192.0,1.7382285453626134e-05,2.2848850069495787,2.6595753014267374e-05
245,196.0,7.4678435688707155e-06,2.620435023731781,1.2606044633104588e-05
246,196.0,7.4678435688707155e-06,2.613195175340559,1.2606044633104588e-05
247,196.0,7.4678435688707155e-06,5.521899584403172,1.2606044633104588e-05
248,196.0,7.4678435688707155e-06,4.022457432447618,1.2606044633104588e-05
249,196.0,7.4678435688707155e-06,4.769854698289859,1.2606044633104588e-05
250,196.0,7.4678435688707155e-06,2.611989484415625,1.2606044633104588e-05
251,188.0,3.917073187670034e-05,2.070869249821243,5.7715509112443676e-05
252,186.0,5.809398076871835e-05,2.0737467951458486,8.447561061219063e-05
253,196.0,7.4678435688707155e-06,2.769597414051578,1.2606044633104588e-05
254,196.0,7.4678435688707155e-06,5.282695939415408,1.2606044633104588e-05
